26	-2.5	0.05003839407642441
38	-2.1	0.05453859327478344
40	-2.033333333333333	0.0591713139985158
12	-2.966666666666667	0.06422522834033007
59	-1.4	0.06793905131447538
1	-3.3333333333333335	0.07276703202582308
42	-1.9666666666666666	0.07734031143034743
64	-1.2333333333333334	0.08177080466835583
18	-2.7666666666666666	0.08598984639390482
36	-2.1666666666666665	0.09081005542508899
51	-1.6666666666666667	0.09534678453234524
12	-2.966666666666667	0.10020937924120545
6	-3.1666666666666665	0.10423491510743298
9	-3.066666666666667	0.10904565530229975
19	-2.7333333333333334	0.112733771361849
75	-0.8666666666666667	0.11840964515330993
13	-2.933333333333333	0.12236744677569915
24	-2.566666666666667	0.12650138266446515
8	-3.1	0.1307627860474984
25	-2.533333333333333	0.1357803463922763
5	-3.2	0.13956490079435072
8	-3.1	0.14549448961340083
3	-3.2666666666666666	0.1485957067788546
58	-1.4333333333333333	0.15392547363866352
35	-2.2	0.15760274148540357
36	-2.1666666666666665	0.16250421779862687
18	-2.7666666666666666	0.16703963069260264
5	-3.2	0.17229900211002236
69	-1.0666666666666667	0.17628920222146902
52	-1.6333333333333333	0.18130681065114376
48	-1.7666666666666666	0.18460570754606923
56	-1.5	0.19033709789461042
38	-2.1	0.19399069841446834
59	-1.4	0.19903115303781532
14	-2.9	0.20316064493128752
39	-2.066666666666667	0.20788471126350874
7	-3.1333333333333333	0.21178730882224656
1	-3.3333333333333335	0.21669866505076307
1	-3.3333333333333335	0.22114827942848658
78	-0.7666666666666667	0.22552349067538127
36	-2.1666666666666665	0.23027948664964853
49	-1.7333333333333334	0.23496130672990612
59	-1.4	0.23859385777659348
48	-1.7666666666666666	0.24373907613979792
43	-1.9333333333333333	0.24789491941170697
62	-1.3	0.25321508695962885
63	-1.2666666666666666	0.25697238943439016
76	-0.8333333333333334	0.2621684639612656
76	-0.8333333333333334	0.2662475788628173
18	-2.7666666666666666	0.27095343836153024
1	-3.3333333333333335	0.2752688462457584
61	-1.3333333333333333	0.27988193250520826
74	-0.9	0.2838080506054362
85	-0.5333333333333333	0.28942480219978567
86	-0.5	0.2933369555813692
88	-0.43333333333333335	0.29801064174473
72	-0.9666666666666667	0.3023585301182134
82	-0.6333333333333333	0.3071842048811482
94	-0.23333333333333334	0.31137616247514094
91	-0.3333333333333333	0.31559132852170546
75	-0.8666666666666667	0.32028197594239427
85	-0.5333333333333333	0.32481670253472367
87	-0.4666666666666667	0.3293013785323691
89	-0.4	0.33438338120510247
91	-0.3333333333333333	0.3383922364507155
78	-0.7666666666666667	0.34340194683903863
88	-0.43333333333333335	0.3471275287111761
78	-0.7666666666666667	0.3520080803501211
94	-0.23333333333333334	0.3555660730696618
90	-0.36666666666666664	0.36072550938141146
87	-0.4666666666666667	0.365103186353982
94	-0.23333333333333334	0.3701109157503715
94	-0.23333333333333334	0.3736264336101464
94	-0.23333333333333334	0.3793932927042821
102	0.03333333333333333	0.38313629299191254
85	-0.5333333333333333	0.3876680696354953
73	-0.9333333333333333	0.3916470617347422
86	-0.5	0.3967711907919181
96	-0.16666666666666666	0.4013731489114754
101	0.0	0.40593512616934513
94	-0.23333333333333334	0.41005187465617227
102	0.03333333333333333	0.4152645598407035
93	-0.26666666666666666	0.4186005593052979
99	-0.06666666666666667	0.4238516167717885
95	-0.2	0.42779320920379
89	-0.4	0.4327807326761356
97	-0.13333333333333333	0.43698407949030815
101	0.0	0.4424580064251706
100	-0.03333333333333333	0.4461068169212258
95	-0.2	0.4511958469751254
99	-0.06666666666666667	0.4551659339714615
92	-0.3	0.46043569020196545
102	0.03333333333333333	0.4642916509862179
102	0.03333333333333333	0.4693391278912286
95	-0.2	0.4726516689723021
104	0.1	0.47757681250128475
98	-0.1	0.4819897515284314
103	0.06666666666666667	0.48731898826772585
102	0.03333333333333333	0.49056218185679595
106	0.16666666666666666	0.4961115854877277
97	-0.13333333333333333	0.49975073552115645
103	0.06666666666666667	0.504835814701995
95	-0.2	0.5088695613944152
113	0.4	0.513504058148115
110	0.3	0.5179578781635368
113	0.4	0.5230402385198012
108	0.23333333333333334	0.5271512645889764
101	0.0	0.5323244914726545
105	0.13333333333333333	0.5360635477317881
103	0.06666666666666667	0.5407230552685652
103	0.06666666666666667	0.5450140516678301
110	0.3	0.5504541837060463
108	0.23333333333333334	0.5537348451568918
100	-0.03333333333333333	0.5593604134697916
99	-0.06666666666666667	0.5631840635835853
108	0.23333333333333334	0.5678658623383992
103	0.06666666666666667	0.572475770552004
110	0.3	0.5766972449484415
111	0.3333333333333333	0.5808984108123725
111	0.3333333333333333	0.5858966267132006
102	0.03333333333333333	0.5899671310377818
106	0.16666666666666666	0.5953844383450848
99	-0.06666666666666667	0.5990694330225959
108	0.23333333333333334	0.6040782055705388
112	0.36666666666666664	0.6078552857145828
108	0.23333333333333334	0.6132071754750378
108	0.23333333333333334	0.6168726028939713
116	0.5	0.6216114785631428
99	-0.06666666666666667	0.6260383360868925
106	0.16666666666666666	0.6313431394683543
102	0.03333333333333333	0.6353008055664727
117	0.5333333333333333	0.6398567680685944
112	0.36666666666666664	0.6437767458184712
124	0.7666666666666667	0.6486493164175356
106	0.16666666666666666	0.6530048815357999
114	0.43333333333333335	0.6584025019369223
115	0.4666666666666667	0.6621165157140843
119	0.6	0.6674475331164674
116	0.5	0.6711911209457091
98	-0.1	0.6763404320192948
